date,time,sender,message,source_file
,PM 7:32,선우,방금도 발사,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0062.xml
,PM 7:32,선우,어쨌든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0063.xml
,PM 7:32,선우,꼰대 지망생 여러분,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0063.xml
,PM 7:32,선우,우리 꼰대 지망생들은 적어도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0063.xml
,PM 7:33,선우,어린 친구들에게 간섭은 하지 말기로 해요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0063.xml
,PM 7:33,선우,꼰대도 급이 나뉨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0064.xml
,PM 7:34,선우,이런 거 하지말라며 간섭하면서 자기가 살아온 삶이 정답인 것처럼 시야를 좁게 만들면 하꼰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0064.xml
,PM 7:35,선우,내가 이렇게 행동했을 땐 이런 경우도 있더라 하고 예시만 들어주며 하나의 경우의 수만 알려주면 상꼰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0064.xml
,,선우,지금처럼 예시를 들며 내 생각을 정답인 것처럼 말하는 나는 중꼰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0064.xml
,PM 7:36,선우,지금처럼 예시를 들며 내 생각을 정답인 것처럼 말하는 나는 중꼰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml
,PM 7:37,선우,"아니 사실 난 누가 어떻게
살든 내 상관은 아닌데",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml
,PM 7:37,선우,그냥 서로 인생 얘기하는 게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml
,PM 7:37,선우,재미져서 그런 걸 조아해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml
,PM 7:37,선우,나만 조아했을라나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0065.xml
,PM 7:38,선우,방금 질문이 있었는데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml
,PM 7:38,선우,누군가를 죽도록 미워해본 적이 있냐고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml
,PM 7:38,선우,흠,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml
,PM 7:38,선우,난 없던 것 같아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml
,PM 7:39,선우,있었던 사람 있음?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0066.xml
,PM 7:39,선우,난 근데 싫어하는 사람. 이라는 개념자체그,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml
,PM 7:39,선우,가,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml
,PM 7:39,선우,없는 것 같아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml
,PM 7:39,선우,좋아하는 사람 or 누구세요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml
,PM 7:39,선우,느낌쓰,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0067.xml
,PM 7:40,선우,애초에 난 어떤 관계든,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0068.xml
,PM 7:40,선우,애매한 감정을 두고 계산하는 관계는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0068.xml
,PM 7:40,선우,곁에 없는 듯,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0068.xml
,PM 7:41,선우,모두에게 사랑 받고 싶어서 한 직업인데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0068.xml
,PM 7:41,선우,오히려,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml
,PM 7:41,선우,이 일 하면서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml
,PM 7:41,선우,모두에게 사랑 받을 필요 없고 모두에게 좋게 보일 필요 없구나 라는 걸 느꼈어,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml
,PM 7:41,선우,객관적으로 좋고 나쁘고를 떠나서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml
,,선우,그냥 모두의 마음에 쏙 들어야지 라는 마음이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0069.xml
,PM 7:42,선우,그냥 모두의 마음에 쏙 들어야지 라는 마음이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0070.xml
,PM 7:42,선우,병들 수 밖에 없는 마음인 것 같음 시간이 지날 수록,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0070.xml
,PM 7:43,선우,내가 좋아하는 사람에게 진심을 다하고 날 좋아해주는 사람에게 진심을 다하면 되는 것 같아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0070.xml
,PM 7:43,선우,근데 모두에게 좋은 사람이 되려고 하는 사람은 오히려 더 성숙한 사람일 수도 있는 거지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0070.xml
,PM 7:44,선우,근데 그렇지 못하는 사람들로 인해서 산처를 받게 되면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0071.xml
,PM 7:44,선우,그 마음이 무너지면 내 자신이 손해잖아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0071.xml
,PM 7:44,선우,소문은 항상 부풀려지고 없는 얘기가 나오고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0071.xml
,PM 7:45,선우,거기에 억울하고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0071.xml
,PM 7:45,선우,그런 적도 너무 많은데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0072.xml
,PM 7:45,선우,적어도 내 사람들과 내 자신이 아니란 걸 알면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0072.xml
,PM 7:45,선우,그 후부터는 내가 컨트롤 할 수 없는 영역임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0072.xml
,PM 7:46,선우,그런 이후부터 나부터 소문은 믿지 않게 되더라고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0072.xml
,PM 7:48,선우,내가 잘 알고 믿지 않는 남의 말을 함부로 믿고 말을 옮기는 것이 얼마나 무서운 일인지 알면 그러지 못하게 되더라구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0073.xml
,PM 7:48,선우,왜냐면 상처를 받는 대부분이 그런 인간관계에서 누가 저랬다더라 얘가 너 이렇게 얘기했다더라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0073.xml
,PM 7:49,선우,이런 거에 휩쓸려서 상처가 나니까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0073.xml
,,선우,그냥 내가 듣고 보고 확인한 거 아니면 믿고 거르고 직접 확인하는 태도를 가지려고 노력하면 그로인한 상처도 줄고 그로인한 상처도 안 주게 됨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0073.xml
,PM 7:49,선우,그냥 내가 듣고 보고 확인한 거 아니면 믿고 거르고 직접 확인하는 태도를 가지려고 노력하면 그로인한 상처도 줄고 그로인한 상처도 안 주게 됨,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0074.xml
,PM 7:49,선우,말은 파도 같은 거라서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0074.xml
,PM 7:51,선우,휩쓸려와서 내가 상처 입어도 다시 언제 그랬냐는 듯 그런 말들은 파도 물 빠지듯 빠지고 결국 상처입은 나만 남음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0074.xml
,,선우,그러니까 휩쓸리며 살 필요 전혀! 없다! 이거지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0074.xml
,PM 7:52,선우,그러니까 휩쓸리며 살 필요 전혀! 없다! 이거지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0075.xml
,PM 7:52,선우,아이러니 하게도 정작 날 휩쓰는 사람들은 날 책임져 주지 않는 사람들임,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0075.xml
,PM 7:54,선우,그런 누군가의 생각없는 가벼운 언행들로 소중하게 감춰둔 자기 자신 마음에 상처 안 나게,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0075.xml
,PM 7:55,선우,풍문에 귀기울일 필요 없다~!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0075.xml
,PM 7:55,선우,"그저 내가
사랑해~ 라고 하는 것만",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml
,PM 7:55,선우,들어라 ~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml
,PM 7:55,선우,이 말이야~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml
,PM 7:55,선우,근데 이건 뭐 내가 이랬다 저런 일이 있었다 해서 말하는 게 아니라,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml
,,선우,그냥 더비들도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0076.xml
,PM 7:55,선우,그냥 더비들도,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0077.xml
,PM 7:56,선우,분명 인간관계에서 힘듦이 있을 텐데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0077.xml
,PM 7:56,선우,자기 자신에게 상처를 내지 않았으면 해서 하는 말이얌,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0077.xml
,,선우,그런데 가끔 가시가 안 쪽으로 나 있어서나를 찌르니까 그걸 차라리 밖으로 내보내는 사람들도 있단 말야 내가 다칠까봐 가시를 밖에 치는 거지 근데 그러는 방법이 결코 해결법은 아니라고 생각해 나는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0077.xml
,PM 8:00,선우,그런데 가끔 가시가 안 쪽으로 나 있어서나를 찌르니까 그걸 차라리 밖으로 내보내는 사람들도 있단 말야 내가 다칠까봐 가시를 밖에 치는 거지 근데 그러는 방법이 결코 해결법은 아니라고 생각해 나는,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0078.xml
,PM 8:00,선우,간단한 일이 아니지만 간단하게 생각하는 게 중요한 듯,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0078.xml
,PM 8:01,선우,ㅇㅋ 내가 마음 먼저 줄게 그런데 너가 그럴 생각도 없어보이고 마음을 안주네? ㅇㅋ 우리뉴인연이 아닌가보다 다음~!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0078.xml
,PM 8:01,선우,우리는*,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0078.xml
,PM 8:01,선우,마음 줄게~! 오 너두 같나보네? ㅇㅋ 넌 내사람~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0079.xml
,PM 8:01,선우,예를 들면 살짝 요런 마인드 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0079.xml
,PM 8:03,선우,계산적으로 마음을 주라는 게 아니구 모두가 날 좋아할 수 없다는 걸 인지한 뒤에 그 상황마다 ㅇㅋ 그럴 수도 있지 이렇게 생각하는 게 도움이 되더라구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0079.xml
,PM 8:03,선우,울 더비들도 인간관계,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0079.xml
,PM 8:03,선우,화이팅💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0080.xml
,PM 8:04,선우,이상 중꼰의 인간관계 강의 마치겠습니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0080.xml
,PM 8:04,선우,다음 번엔,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0080.xml
,PM 8:04,선우,자존감 강의로 찾아뵙겠습니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0080.xml
,PM 8:04,선우,전 밥 먹으러 갈게요💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml
,PM 8:05,선우,금방 봬요💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml
,PM 8:05,선우,밥 챙기고 감기 개무서우니까 조심하고 손 잘 씻고 아무 거나 주워 먹지말고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml
,PM 8:05,선우,아무거나*,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml
,PM 8:05,선우,빠이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0081.xml
,PM 8:05,선우,💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0082.xml
,PM 8:10,선우,맞다 그리고 혼자라고 생각하지 말고 절대 !,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0082.xml
,PM 8:11,선우,적어도 나는 더비가 준 진심 외면하지 않는 사람이 될 테니,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0082.xml
,PM 8:11,선우,나도 진심으로 응원해주고 사랑해줘서 고맙고 나도 응원하고 사랑할게💕💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0082.xml
,PM 8:15,선우,진실이 아닌 말들에 의해 부풀려진 말들에 의해 상처 받은 적이 있다면,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0083.xml
,PM 8:16,선우,적어도 나는 알아 더비가 그런 사람이 아니란 걸,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0083.xml
,PM 8:16,선우,그러니까,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0083.xml
,PM 8:16,선우,따뜻한 밤 되세요,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0083.xml
,PM 8:16,선우,사랑합니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0084.xml
,AM 2:25,선우,잘자,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0084.xml
,AM 2:25,선우,자고 일나서 얘기 나누자 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0084.xml
,AM 2:29,선우,아니 벌써 마지막 프롬이 일주일이나 지났다고?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0084.xml
,AM 2:29,선우,말도 안돼,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0085.xml
,AM 2:35,선우,한 4일 된 줄 알았는데 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0085.xml
,AM 2:35,선우,기다랴줘서 고마옹🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0085.xml
,AM 2:35,선우,나 잔다 ㄹㅇ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0085.xml
,AM 2:35,선우,눈알 무겁다 지금,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0085.xml
,AM 2:35,선우,잘 자🥱💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0086.xml
,AM 2:36,선우,내꿈꾸지마셈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0086.xml
,AM 2:37,선우,"그럼 깨고 싶지 않아질 테니,,,",C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0086.xml
,AM 2:37,선우,skrr,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0086.xml
,AM 2:37,선우,진짜 빠이 ㅋ🤤,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0086.xml
,PM 11:06,선우,주연이 형 생축~~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0087.xml
,PM 11:10,선우,잘 잤오?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0087.xml
,PM 11:15,선우,티켓팅,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0087.xml
,PM 11:15,선우,했어??,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0087.xml
,PM 11:15,선우,아직??,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0087.xml
,PM 11:16,선우,아 내일이구나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0088.xml
,PM 11:16,선우,어때 준비들 했어 다?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0088.xml
,PM 11:21,선우,다들 건승하시길,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0088.xml
,PM 11:21,선우,보고시프니까~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0088.xml
,PM 11:21,선우,못와도 걱정말구 올해 많이 볼 거야~!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0088.xml
,AM 12:11,선우,맞다 나 애사비,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0089.xml
,AM 12:11,선우,잘 챙겨먹는 중,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0089.xml
,AM 12:11,선우,젤리 맛 나쁘지 않더라고,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0089.xml
,AM 12:11,선우,확실히 먹고 식곤증은,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0089.xml
,AM 12:11,선우,우연인진 모르겠는데 없어지긴 함,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0090.xml
,AM 12:14,선우,그래도 좀 더,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0090.xml
,AM 12:14,선우,먹어보구,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0090.xml
,AM 12:14,선우,알려주껭 ㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0090.xml
,AM 12:15,선우,졸린 사람,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0090.xml
,AM 12:16,선우,졸린 사람은 얼른 자셈 난 씻고 뭐 좀 주워먹고 할 거 좀 있어서 마저하고 자기 전에 인사하러 다시 들릴겡 ㅎㅎ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0091.xml
,AM 12:17,선우,전 섹시 샤워하러 갑니다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0091.xml
,AM 12:17,선우,ㅃㅃ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0091.xml
,AM 12:17,선우,자는 사람은 미리 잘자💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0091.xml
,AM 12:17,선우,오늘도 고생해써💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0092.xml
,AM 12:18,선우,악몽 꾸지말구 잘자 베이비,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0092.xml
,AM 12:18,선우,움뫄,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0092.xml
,AM 2:09,선우,나도 이제 잔다!!!!,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0092.xml
,AM 2:09,선우,식곤증 아직 있었음,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0092.xml
,AM 2:09,선우,죽지 않고 또 왔네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0093.xml
,AM 2:09,선우,잘 자고 이따가 아돌라에서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0093.xml
,AM 2:09,선우,보자💕,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0093.xml
,AM 2:09,선우,잘 자라🫶,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0093.xml
,PM 9:01,선우,하이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0094.xml
,PM 9:01,선우,머해 ㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0094.xml
,PM 9:01,선우,에릭 아돌라 잘하고 있나?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0094.xml
,PM 9:03,선우,생방 보는 중,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0094.xml
,PM 9:03,선우,방금 킴,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0094.xml
,PM 9:03,선우,내자리 뺏길 것 같대 영훈이 향이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0095.xml
,PM 9:04,선우,영재 잘한다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0095.xml
,PM 9:05,선우,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0095.xml
,PM 9:05,선우,귀여어 에릭이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0095.xml
,PM 9:06,선우,엠비씨 덥즈가 정복한다,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0095.xml
,PM 9:07,선우,비주얼 센터 에서 저거 센터 뺐다 본인이,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0096.xml
,PM 9:07,선우,백퍼 ㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0096.xml
,PM 9:07,선우,겸손한 빵훈,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0096.xml
,PM 9:07,선우,하긴 내가 있는데 함부로 센터라 말하기 쉽지 않았겠지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0096.xml
,PM 9:07,선우,이해해,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0097.xml
,PM 9:07,선우,겸손하지 않은 선우,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0097.xml
,PM 9:08,선우,오~별론데~,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0097.xml
,PM 9:08,선우,에릭이 넘 잘생겨따 근데,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0097.xml
,PM 9:09,선우,토니스타크 보고 아저씨?,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0097.xml
,PM 9:09,선우,맞긴 하지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0098.xml
,PM 9:09,선우,또떴네,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0098.xml
,PM 9:09,선우,지금 나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0098.xml
,PM 9:10,선우,아,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0098.xml
,PM 9:10,선우,누군데구나,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0098.xml
,PM 9:10,선우,개꿀이지,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0099.xml
,PM 9:10,선우,이건 뭐야,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0099.xml
,PM 9:10,선우,아돌라 보는 중임 이해목하는 사람 위해서,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0099.xml
,PM 9:10,선우,ㅋㅋ,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0099.xml
,PM 9:10,선우,손가락질,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0099.xml
,PM 9:10,선우,킹받는 강아지 그림,C:\Users\yuyao\Desktop\fromm抓取\fromm_dump\01\window_0100.xml
